회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,전년도당초금액(천원),금년도정부안(천원),금년도국회확정(천원)
2017,문화체육관광부,지역발전특별회계,생활기반계정,문화및관광,문화예술,창의적문화정책구현,문화시설확충및운영,155306000,174813000,173813000
2017,문화체육관광부,지역발전특별회계,생활기반계정,문화및관광,문화예술,콘텐츠산업 육성,지방문화산업기반조성,20490000,8110000,8610000
2017,문화체육관광부,지역발전특별회계,생활기반계정,문화및관광,체육,생활체육육성,체육진흥시설지원,125935000,128448000,128448000
2017,문화체육관광부,지역발전특별회계,세종특별자치시계정,문화및관광,관광,관광진흥기반확충,기초 관광자원개발(세종),565000,165000,165000
2017,문화체육관광부,지역발전특별회계,세종특별자치시계정,문화및관광,문화예술,"예술의 진흥 및 생활화, 산업화",시각예술 진흥기반 구축(세종),0,2000000,2000000
2017,문화체육관광부,지역발전특별회계,세종특별자치시계정,문화및관광,문화예술,창의적문화정책구현,문화시설확충및운영(세종),536000,1629000,1629000
2017,문화체육관광부,지역발전특별회계,세종특별자치시계정,문화및관광,체육,생활체육육성,체육진흥시설지원(세종),2160000,0,0
2017,문화체육관광부,지역발전특별회계,제주특별자치도계정,문화및관광,관광,관광진흥기반확충,기초 관광자원개발(제주),11650000,17650000,9650000
2017,문화체육관광부,지역발전특별회계,제주특별자치도계정,문화및관광,문화예술,창의적문화정책구현,문화시설확충및운영(제주),3640000,3891000,3891000
2017,문화체육관광부,지역발전특별회계,제주특별자치도계정,문화및관광,문화예술,창의적문화정책구현,지역문화 컨설팅 지원(제주),21000,21000,21000
2017,문화체육관광부,지역발전특별회계,제주특별자치도계정,문화및관광,문화예술,콘텐츠산업 육성,지방문화산업기반조성(제주),285000,1100000,1100000
2017,문화체육관광부,지역발전특별회계,제주특별자치도계정,문화및관광,체육,생활체육육성,체육진흥시설지원(제주),4020000,2241000,2241000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,건강보험부담금(책특회계),165000,171000,171000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,과학교육문화(책특회계),5657000,4564000,4564000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,국립과천과학관 기본경비,3037000,2885000,2885000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,국립과천과학관인건비,5437406,5577688,5577688
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,무한상상실 운영,545000,597000,597000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,시설관리(책특회계),3801000,3725000,3725000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,창의전시관운영(책특회계),5503000,5636000,5622000
2017,미래창조과학부,국립과천과학관,손익계정,과학기술,과학기술일반,회계기금간거래,공무원연금부담금,624000,875000,875000
2017,미래창조과학부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,과학교육문화(책특회계),470000,300000,300000
2017,미래창조과학부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,국립과천과학관 기본경비,50000,52000,52000
2017,미래창조과학부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,시설관리(책특회계),1568000,1568000,1568000
2017,미래창조과학부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,창의전시관운영(책특회계),5564000,5519000,5519000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,건강보험부담금(책특회계),156000,161000,161000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,과학교육사업(책특회계),3067000,2892000,2892000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,과학전시사업(책특회계),3749000,3973000,3973000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,국립중앙과학관기본경비(책특회계),1787000,1816000,1816000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,국립중앙과학관인건비(책특회계),5050197,5522020,5522020
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,무한상상실 운영,841000,798000,798000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,시설관리(책특회계),4887000,5057000,5057000
2017,미래창조과학부,국립중앙과학관,손익계정,과학기술,과학기술일반,회계기금간거래,공무원연금부담금,594000,716000,716000
2017,미래창조과학부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,과학교육사업(책특회계),45000,200000,200000
2017,미래창조과학부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,과학전시사업(책특회계),2103000,2103000,2103000
2017,미래창조과학부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,국립중앙과학관기본경비(책특회계),49000,50000,50000
2017,미래창조과학부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,시설관리(책특회계),5651000,4415000,4415000
2017,미래창조과학부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,첨단연구성과 종합전시관 구축,1035000,9544000,9544000
2017,미래창조과학부,에너지및자원사업특별회계,투자계정,과학기술,과학기술연구지원,출연연구기관지원,국가과학기술연구회 소속 출연연구기관 지원,369170000,369775000,374275000
2017,미래창조과학부,에너지및자원사업특별회계,투자계정,과학기술,기술개발,미래유망원천기술개발,에너지·환경기술개발,4000000,700000,700000
2017,미래창조과학부,우체국보험특별회계,,통신,우정,우정사업행정지원,보특기본경비,122000,120000,120000
2017,미래창조과학부,우체국보험특별회계,,통신,우정,우체국보험 내실화,보험영업활성화,254224000,246979000,246742000
2017,미래창조과학부,우체국보험특별회계,,통신,우정,우체국보험 내실화,우체국보험정보화,6155000,7720000,7720000
2017,미래창조과학부,우체국보험특별회계,,통신,우정,회계기금간거래,회계기금간거래,232658000,347897000,346350000
2017,미래창조과학부,우체국보험특별회계,,통신,우정,회계기금간거래(전출금),회계기금간거래,27849000,27849000,27849000
2017,미래창조과학부,우체국예금특별회계,손익계정,통신,우정,우정사업행정지원,예특기본경비,196000,192000,192000
2017,미래창조과학부,우체국예금특별회계,손익계정,통신,우정,우체국예금지속가능경영,우체국금융정보화,57685000,51133000,51133000
2017,미래창조과학부,우체국예금특별회계,손익계정,통신,우정,우체국예금지속가능경영,우체국예금안정적운영,154340000,158791000,158108000
2017,미래창조과학부,우체국예금특별회계,손익계정,통신,우정,우체국예금지속가능경영,지급이자,2217000000,1628600000,1628600000
2017,미래창조과학부,우체국예금특별회계,손익계정,통신,우정,회계기금간거래,회계기금간거래,717898000,622823000,618001000
2017,미래창조과학부,우체국예금특별회계,손익계정,통신,우정,회계기금간거래(전출금),회계기금간거래,60000000,60000000,60000000
2017,미래창조과학부,우체국예금특별회계,자본계정,통신,우정,우체국예금지속가능경영,금융시설,9142000,8228000,8228000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,국제우편사업활성화,279955000,264538000,264538000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,소포사업,28223000,29558000,29558000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우정사업 포상금,9647000,9647000,9647000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우체국창구업무지원,33044000,35266000,35266000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우편사업마케팅,14739000,14576000,14432000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우편소통품질향상,554815000,562435560,562435560
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우편업무정보화,36954000,35849000,35849000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우표문화사업,11575000,9240000,9240000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,경영품질개선활동,1610000,1530000,1530000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,교육원운영,4878000,4634000,4634000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,보편적서비스제고를위한창구망운영,350201000,362531000,362531000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,우정사무정보화,44905000,39659000,39659000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,우정사업연구,5554000,5264000,5264000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,우정사업운영지원,152407000,158284000,158236000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업행정지원,건강보험료,60777000,62904000,62904000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업행정지원,우특기본경비,80056000,75958000,75958000
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,우정사업행정지원,인건비,1638830152,1660808578,1660808578
2017,미래창조과학부,우편사업특별회계,손익계정,통신,우정,회계기금간거래,회계기금간거래,569435000,647612000,631184000
2017,미래창조과학부,우편사업특별회계,자본계정,통신,우정,국민과함께하는우편서비스,우편기계화시설,12129000,12850000,12850000
2017,미래창조과학부,우편사업특별회계,자본계정,통신,우정,우정사업경영지원,우정사무정보화시설개선,2486000,2361000,2361000
2017,미래창조과학부,우편사업특별회계,자본계정,통신,우정,우정사업경영지원,우정서비스기간망구축,138272000,161935000,165675000
2017,미래창조과학부,우편사업특별회계,자본계정,통신,우정,회계기금간거래(전출금),회계기금간전출,0,0,0
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,공공연구성과활성화,연구개발서비스기반구축,0,4000000,4000000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,공공연구성과활성화,연구성과기술사업화지원,41040000,43115000,43115000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,국제화기반조성,32520000,22875000,22875000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,글로벌협력기반조성,3679000,4179000,4179000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,동북아 R&D 허브 기반 구축,10350000,9900000,9900000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,해외기술정보활용지원,3250308,2124968,2124968
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,국제 연구인력 교류,8138000,9959000,9959000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,연구성과확산지원,1950000,2077000,2077000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,연구실안전환경구축,7321000,7906000,7906000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,창조경제기반조성,64693000,87513000,80634000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술연구지원,국가과학기술 지식정보서비스,9487000,10339000,10339000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술연구지원,국가연구개발성과평가,2375100,2685000,2685000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술연구지원,국가연구시설장비 선진화지원,8952000,8890000,8890000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술인력양성,과학기술인 협동조합 육성지원,510000,610000,710000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학기술인력양성,창의적인재육성,3200000,2972000,2972000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학문화창달,과학관 건립 지원,32691000,14208000,13917000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학문화창달,과학기술문화창달사업,9500000,9601000,9601000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학문화창달,과학기술인 복지향상,17240000,56225000,53643000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학문화창달,국립과학관 운영,21101000,23666000,25980000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,과학문화창달,무한상상실 운영,4460000,4020000,2220000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,출연연구기관지원,국가과학기술연구회 소속 출연연구기관 지원,1640998000,1653859000,1654422000
2017,미래창조과학부,일반회계,,과학기술,과학기술연구지원,출연연구기관지원,직할출연연구기관지원,899874000,922801000,919671000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,과학기술국제협력,과학기술 국제협력 네트워크 지원,3450000,4537000,4537000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,과학기술종합조정,과학기술전략회의 운영,0,0,0
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,과학기술종합조정,과학기술종합조정 지원,11717000,13035000,13035000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,과학기술종합조정,국가과학기술자문회의 운영,1332000,1303000,1303000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,과학기술종합조정,출연연구기관 지원,29207000,29406000,29406000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,미래창조과학부 운영지원,미래창조과학정책 이해도 제고,591000,595000,595000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,미래창조과학부 운영지원,본부 기본경비,15724450,16305000,16305000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,미래창조과학부 운영지원,본부인건비,33600660,35160235,35160235
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,미래창조과학부 운영지원,정책연구비,1029000,927000,927000
2017,미래창조과학부,일반회계,,과학기술,과학기술일반,미래창조과학부 운영지원,청사확보및시설개선,5500000,0,0
2017,미래창조과학부,일반회계,,과학기술,기술개발,기초연구진흥,국제과학비즈니스벨트조성,246601000,259741000,261161000
2017,미래창조과학부,일반회계,,과학기술,기술개발,기초연구진흥,기초연구기반구축사업,56013000,66438000,66438000
2017,미래창조과학부,일반회계,,과학기술,기술개발,기초연구진흥,기초연구지원,762669000,877892000,877892000
2017,미래창조과학부,일반회계,,과학기술,기술개발,기초연구진흥,기초원천연구기획심사평가사업,18317000,19660000,19660000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,공공복지 안전 연구개발,5180000,5341000,5341000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,나노·소재기술개발,64424000,74271000,74571000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,바이오·의료기술개발,270619000,324913000,326663000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,사회이슈해결형 연구(R&D),13000000,5323000,5323000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,에너지·환경기술개발,108456000,91417000,91417000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,재난재해대응기술개발,6625000,6650000,6650000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,차세대정보·컴퓨팅기술개발,9816000,11306000,11306000
2017,미래창조과학부,일반회계,,과학기술,기술개발,미래유망원천기술개발,첨단융합기술개발,154150000,164642000,174664000
2017,미래창조과학부,일반회계,,과학기술,기술개발,우주개발진흥,달 탐사 사업,20000000,71000000,71000000
2017,미래창조과학부,일반회계,,과학기술,기술개발,우주개발진흥,우주·핵융합연구기획심사평가사업,1420000,1520000,1520000
2017,미래창조과학부,일반회계,,과학기술,기술개발,우주개발진흥,우주발사체개발,269995000,270000000,220000000
2017,미래창조과학부,일반회계,,과학기술,기술개발,우주개발진흥,우주핵심기술개발사업,31027000,30476000,30476000
2017,미래창조과학부,일반회계,,과학기술,기술개발,우주개발진흥,인공위성개발,113958000,104800000,104800000
2017,미래창조과학부,일반회계,,과학기술,기술개발,원자력 진흥,SMART 고도화 공동개발사업,6840000,3420000,3420000
2017,미래창조과학부,일반회계,,과학기술,기술개발,원자력 진흥,방사선이용기술개발,50159000,61325000,61325000
2017,미래창조과학부,일반회계,,과학기술,기술개발,원자력 진흥,방사성동위원소 이용 신개념 치료기술개발 플랫폼 구축,13906000,0,0
2017,미래창조과학부,일반회계,,과학기술,기술개발,원자력 진흥,원자력평화적이용체제구축,10606000,10459000,10459000
2017,미래창조과학부,일반회계,,교육,고등교육,과학기술인력양성,우수학생 국가장학 사업,66376000,59722000,59722000
2017,미래창조과학부,일반회계,,교육,고등교육,과학기술인력양성,직할출연연구기관지원,114500000,117292000,117992000
2017,미래창조과학부,일반회계,,교육,교육일반,미래창조과학부 운영지원,행정업무정보화 지원,2800000,3059000,3059000
2017,미래창조과학부,일반회계,,교육,평생·직업교육,공공연구성과활성화,연구성과기술사업화지원,12000000,12000000,12000000
2017,미래창조과학부,일반회계,,교육,평생·직업교육,평생직업교육 체제 구축,산업기술인력양성,20436000,29890000,27890000
2017,미래창조과학부,일반회계,,교육,평생·직업교육,평생직업교육 체제 구축,여학생 공학교육 지원,10271000,10371000,10934000
2017,미래창조과학부,일반회계,,문화및관광,문화및관광일반,미래창조과학부운영지원,본부인건비,32506994,33520612,33520612
2017,미래창조과학부,일반회계,,문화및관광,문화예술,콘텐츠방송산업육성,문화콘텐츠산업 기술지원,27482000,29440000,27482000
2017,미래창조과학부,일반회계,,문화및관광,문화예술,콘텐츠방송산업육성,콘텐츠 진흥,3819000,4308000,4308000
2017,미래창조과학부,일반회계,,산업·중소기업및에너지,산업진흥·고도화,SW산업활성화,IT활용기반구축,23581000,24090000,24090000
2017,미래창조과학부,일반회계,,산업·중소기업및에너지,산업진흥·고도화,SW산업활성화,IT활용촉진,3300000,3297000,2500000
2017,미래창조과학부,일반회계,,산업·중소기업및에너지,산업진흥·고도화,SW산업활성화,글로벌전문기술(일반회계),69916000,73270000,73270000
2017,미래창조과학부,일반회계,,산업·중소기업및에너지,산업진흥·고도화,SW산업활성화,기술확산지원,10475000,7003000,6903000
2017,미래창조과학부,일반회계,,산업·중소기업및에너지,산업진흥·고도화,SW산업활성화,신산업융합원천기술,66817000,89000000,90000000
2017,미래창조과학부,일반회계,,산업·중소기업및에너지,산업진흥·고도화,SW산업활성화,인력양성(일반회계),22435000,0,0
2017,미래창조과학부,일반회계,,일반·지방행정,국정운영,미래창조과학부 운영지원,방송통신사업허가심사,2100000,2100000,2100000
2017,미래창조과학부,일반회계,,일반·지방행정,정부자원관리,국가사회정보화,공공서비스신기술적용촉진(정보화),13560000,22721000,22721000
2017,미래창조과학부,일반회계,,일반·지방행정,정부자원관리,국가사회정보화,국제사회정보화선도국가위상강화(정보화),6449000,7195000,7195000
2017,미래창조과학부,일반회계,,일반·지방행정,정부자원관리,국가사회정보화,산하기관운영지원(정보화),1602000,31714000,29800000
2017,미래창조과학부,일반회계,,일반·지방행정,정부자원관리,국가사회정보화,생산적정보문화조성(정보화),21646000,17785000,19175000
2017,미래창조과학부,일반회계,,일반·지방행정,정부자원관리,국가사회정보화,정보자원관리기반확충(정보화),15587000,0,0
2017,미래창조과학부,일반회계,,일반·지방행정,정부자원관리,국가사회정보화,해외기술정보활용지원,4750000,8036000,8536000
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,R&D기본경비,2998000,3303000,3303000
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,R&D인건비,11044937,11231579,11231579
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,방송통신재난관리,350000,350000,350000
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,방송통신행정정보화(정보화),16021000,15040000,15040000
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,본부운영지원,4914000,4919000,4919000
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,소속기관기본경비,3595000,3697000,3697000
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,소속기관인건비,55226823,57441456,57441456
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,정보사업비,3105840,3105625,3105625
2017,미래창조과학부,일반회계,,통신,방송통신,미래창조과학부운영지원,청사확보및시설개선,1092000,0,0
2017,미래창조과학부,일반회계,,통신,방송통신,정보보호강화,정보보호기반강화,59570000,71998000,71998000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송기반조성,공정경쟁환경조성,2089000,1517000,1517000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송기반조성,국가중요통신망운영,24193000,26005000,26005000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송기반조성,전파방송진흥정책지원,273000,273000,273000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송기반조성,전파연구지원,3647000,4462000,4762000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송기반조성,전파이용질서확립,17233000,15949000,15949000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송기반조성,통신시장경쟁활성화,1300000,0,0
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송산업진흥,SW산업기반확충,6586000,6536000,6386000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송산업진흥,U-KOREA선도사업,7093000,7893000,8043000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송산업진흥,정보통신기반서비스활성화,4176000,3988000,3988000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송산업진흥,정보통신기업성장지원(일반),11803000,10472000,10472000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송산업진흥,정보통신제품 품질인증 지원,1424000,1151000,1151000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송산업진흥,창조경제 육성기반 구축,13200000,31087000,31087000
2017,미래창조과학부,일반회계,,통신,방송통신,정보통신방송연구지원(R&D),방송통신산업 원천기술개발(R&D),2000000,5500000,4900000
2017,미래창조과학부,지역발전특별회계,경제발전계정,과학기술,과학기술연구지원,과학기술기반조성,연구개발특구육성,109031000,112953000,112953000
2017,미래창조과학부,지역발전특별회계,경제발전계정,과학기술,과학기술연구지원,출연연구기관지원,국가과학기술연구회 소속 출연연구기관 지원,16644000,26667000,26667000
2017,미래창조과학부,지역발전특별회계,경제발전계정,과학기술,기술개발,원자력 진흥,대단위 다목적 전자선 실증연구센터,2500000,3500000,3500000
2017,미래창조과학부,지역발전특별회계,경제발전계정,과학기술,기술개발,원자력 진흥,수출용 신형 연구로 개발 및 실증사업,22231000,3880000,3880000
2017,미래창조과학부,지역발전특별회계,경제발전계정,과학기술,기술개발,원자력 진흥,중입자가속기 기술개발,5000000,500000,500000
2017,미래창조과학부,지역발전특별회계,경제발전계정,교육,평생·직업교육,공공연구성과활성화,산학연협력 활성화 지원,25627000,23227000,23227000
2017,미래창조과학부,지역발전특별회계,경제발전계정,산업·중소기업및에너지,산업진흥·고도화,지역경제활성화,광역경제권거점기관지원,32736000,22870000,24029000
2017,미래창조과학부,지역발전특별회계,경제발전계정,산업·중소기업및에너지,산업진흥·고도화,지역경제활성화,광역경제권산업경쟁력강화(경제),13999000,13500000,13500000
2017,미래창조과학부,지역발전특별회계,경제발전계정,산업·중소기업및에너지,산업진흥·고도화,지역경제활성화,지역산업경쟁력강화,0,14560000,7280000
2017,미래창조과학부,지역발전특별회계,경제발전계정,통신,방송통신,정보통신방송산업진흥,모바일융합산업활성화,6500000,5866000,5866000
2017,미래창조과학부,지역발전특별회계,제주특별자치도계정,산업·중소기업및에너지,산업진흥·고도화,지역경제활성화,광역경제권산업경쟁력강화(제주),930000,884000,884000
2017,민주평화통일자문회의,일반회계,,통일·외교,통일,민주평화통일자문회의운영,기본경비,1314000,1404000,1404000
2017,민주평화통일자문회의,일반회계,,통일·외교,통일,민주평화통일자문회의운영,사무처인건비,5075779,5198444,5198444
2017,민주평화통일자문회의,일반회계,,통일·외교,통일,민주평화통일자문회의운영,시설관리,168000,171000,171000
2017,민주평화통일자문회의,일반회계,,통일·외교,통일,민주평화통일자문회의운영,정보화사업,400000,379000,379000
2017,민주평화통일자문회의,일반회계,,통일·외교,통일,민주평화통일자문회의운영,통일정책자문·통일여론조성,19718000,20135000,20135000
2017,민주평화통일자문회의,일반회계,,통일·외교,통일,민주평화통일자문회의운영,행정효율성증진및능력개발,30000,39000,39000
2017,방송통신위원회,일반회계,,통신,방송통신,공정하고안전한방송통신환경조성,공정경쟁환경조성,4533000,4010000,4010000
2017,방송통신위원회,일반회계,,통신,방송통신,공정하고안전한방송통신환경조성,안전한정보이용환경조성,15041000,12847000,12697000
2017,방송통신위원회,일반회계,,통신,방송통신,방송인프라개선,방송인프라지원,12757000,14257000,13688000
2017,방송통신위원회,일반회계,,통신,방송통신,방송통신행정지원,방송통신운영지원,2395000,2630000,2620000
2017,방송통신위원회,일반회계,,통신,방송통신,방송통신행정지원,본부기본경비,4164000,4175000,4175000
2017,방송통신위원회,일반회계,,통신,방송통신,방송통신행정지원,본부인건비,16728604,17337796,17337796
2017,방위사업청,일반회계,,국방,방위력개선,감시정찰정보전자전사업,감시/정찰/정보사업,109500000,192346000,190874000
2017,방위사업청,일반회계,,국방,방위력개선,감시정찰정보전자전사업,레이더장비 사업,33316000,9459000,9008000
2017,방위사업청,일반회계,,국방,방위력개선,감시정찰정보전자전사업,전자전장비 사업,70147000,36114000,36114000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,국과연연구개발,494978000,599778000,570278000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,국방과학연구소 운영,267906000,288629000,288629000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,국방기술개발,815159000,813577000,829590000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,국방기술품질원운영,50271000,58977000,58977000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,국책 연구개발 사업,152730000,399952000,399952000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,기술기획/품질경영,65637000,63337000,63337000
2017,방위사업청,일반회계,,국방,방위력개선,국방연구개발사업,업체주관 연구개발,108026000,97223000,95991000
2017,방위사업청,일반회계,,국방,방위력개선,기동전력사업,기갑사업,445651000,472567000,450967000
2017,방위사업청,일반회계,,국방,방위력개선,기동전력사업,기동사업,147006000,97289000,96035000
2017,방위사업청,일반회계,,국방,방위력개선,기동전력사업,부대개편사업(육군),159574000,0,0
2017,방위사업청,일반회계,,국방,방위력개선,기동전력사업,화생방 사업,82353000,97660000,97660000
2017,방위사업청,일반회계,,국방,방위력개선,내부거래지출,회계기금간 거래(일반회계),7617000,7962000,7962000
2017,방위사업청,일반회계,,국방,방위력개선,대정부국외획득사업,감시정찰정보전자전사업(FMS),298263000,229411000,229411000
2017,방위사업청,일반회계,,국방,방위력개선,대정부국외획득사업,성능개량사업(FMS),189586000,355037000,393037000
2017,방위사업청,일반회계,,국방,방위력개선,대정부국외획득사업,신특수/유도무기사업(FMS),297173000,173772000,173772000
2017,방위사업청,일반회계,,국방,방위력개선,대정부국외획득사업,항공사업(FMS),1123025000,1217995000,1217995000
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,건강보험부담금,1747000,1808000,1808000
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,기본경비,9657000,9961000,9961000
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,방위사업 정보화,16467000,16627000,16627000
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,방위산업 진흥(일반),21938000,23075000,23075000
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,인건비,63939314,69618018,69618018
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,행정지원,14756000,11895000,11895000
2017,방위사업청,일반회계,,국방,방위력개선,방위사업 종합지원,획득지원,16235000,16871000,16871000
